Provinsi,Tahun,Luas Panen,Curah hujan,Kelembapan,Suhu rata-rata,Provinsi_Enc,Produksi
-1.5275252316519468,1.671258043593467,-0.2432084669430849,-0.8092821593176042,-0.026440269735903573,-1.165441871670317,-1.5275252316519468,1861567.1
1.5275252316519468,-1.671258043593467,1.6372446233067421,0.09411711222257636,0.5857487297128525,-0.2946870980195243,1.5275252316519468,2918152.0
1.5275252316519468,-1.5474611514754324,1.8007240567802993,-0.27775085280939005,0.5836944042113484,-0.3365503082911977,1.5275252316519468,3079960.0
1.5275252316519468,-1.4236642593573978,1.8121308003407222,0.45122301648544905,0.15023172339360577,-0.18584275131317596,1.5275252316519468,3134533.0
1.5275252316519468,-1.2998673672393632,1.7900321185921038,-0.12236073945051147,0.07422167983788691,-0.3951588026715398,1.5275252316519468,3136760.0
1.5275252316519468,-1.1760704751213287,1.8223017056973543,-0.5705640976700269,0.1769379549131814,-0.3365503082911977,1.5275252316519468,3212208.0
1.5275252316519468,-1.052273583003294,1.9351376091542511,0.043129731276694325,0.5302819411721943,0.2997704878382296,1.5275252316519468,3321049.0
1.5275252316519468,-0.9284766908852594,1.999198811097781,0.6165192495709564,0.7418774678273012,-0.2946870980195243,1.5275252316519468,3451430.0
1.5275252316519468,-0.8046797987672248,2.0378844223272408,-1.1294829116577434,0.40907673658334603,0.7518931587722947,1.5275252316519468,3514253.0
1.5275252316519468,-0.6808829066491903,1.8412612722872153,1.109882859485396,-1.6781179729466376,1.0281903465653366,1.5275252316519468,3291515.0
1.5275252316519468,-0.5570860145311557,1.6828543733225967,-0.4929661598114368,-1.7746712715174142,1.379841312847386,1.5275252316519468,3153305.0
1.5275252316519468,-0.43328912241312106,1.9413340243990411,0.6678951058002354,-1.8219207580520504,2.3343225070415254,1.5275252316519468,3403075.0
1.5275252316519468,-0.3094922302950865,1.9452223933816994,-0.044277207487674886,-0.032603246240418556,2.06639796130282,1.5275252316519468,3418782.0
1.5275252316519468,-0.1856953381770519,1.9279206585286306,-1.6275082249729491,0.5857487297128525,0.16580821496887665,1.5275252316519468,3447394.0
1.5275252316519468,-0.061898446059017294,1.4238967499791808,-2.165740730119765,0.01053758929120385,0.8356195793156415,1.5275252316519468,3007636.0
1.5275252316519468,0.061898446059017294,1.6185692564431884,0.0587658614334314,0.21597013944179286,0.16580821496887665,1.5275252316519468,3265834.0
1.5275252316519468,0.1856953381770519,1.6112834089142207,-0.01018850136957098,0.09271060935144063,0.08208179442552994,1.5275252316519468,3340794.0
1.5275252316519468,0.3094922302950865,1.6968318325891623,-0.2607550591607627,1.037700340044149,0.24953463551222338,1.5275252316519468,3527899.0
1.5275252316519468,0.43328912241312106,1.6376967592349583,-0.5333675892847454,-0.4927721585777398,0.31651577194689834,1.5275252316519468,3582302.0
1.5275252316519468,0.5570860145311557,1.6500680594422419,-0.39866378476676745,-0.40032751100997416,0.3332610560555671,1.5275252316519468,3607403.0
1.5275252316519468,0.6808829066491903,1.6825873978221262,0.7016924554557916,-1.0166251614617412,0.41698747659891383,1.5275252316519468,3715514.0
1.5275252316519468,0.8046797987672248,1.587290062323554,0.1694813172016324,-0.4681202525596682,1.6728837847490967,1.5275252316519468,3727249.0
1.5275252316519468,0.9284766908852594,1.4768397141450542,-0.2957178346665104,-0.40032751100997416,0.9193459998589851,1.5275252316519468,3631039.0
1.5275252316519468,1.052273583003294,1.7543693589970029,-1.4340475338411454,1.2225896351796801,0.5007138971422576,1.5275252316519468,4044829.0
1.5275252316519468,1.1760704751213287,0.20961466482331964,-0.06651741746216447,0.21597013944179286,0.7100299485006214,1.5275252316519468,4387035.9
1.5275252316519468,1.2998673672393632,0.1779479256223572,0.7162602785831864,0.6268352397429708,0.5844403176856042,1.5275252316519468,4669777.5
1.5275252316519468,1.4236642593573978,0.14565874596021733,-0.020871571662993884,-0.19489496085938515,-0.3281776662368618,1.5275252316519468,2108284.72
1.5275252316519468,1.5474611514754324,0.1670374120082926,-1.020612713485679,1.1465795916239614,0.19092614113188128,1.5275252316519468,2078901.59
1.5275252316519468,1.671258043593467,0.06132363981378451,-0.7810205824504581,0.5775314277068305,-0.8472814736056049,1.5275252316519468,2076280.01
0.6546536707079772,-1.671258043593467,0.08638824713037127,2.5809416388897297,1.8121810541118686,-1.7598994575280709,0.6546536707079772,1806424.0
0.6546536707079772,-1.5474611514754324,0.03612795613857992,2.347370874747165,-1.1768625505792008,-1.9357249406690973,0.6546536707079772,1747543.0
0.6546536707079772,-1.4236642593573978,0.11315038802430405,2.4954770765423464,1.3828270242971399,-1.6594277528760555,0.6546536707079772,1829192.0
0.6546536707079772,-1.2998673672393632,0.24110916176591404,1.3727835075244486,1.3027083297384099,-1.9106070145060927,0.6546536707079772,1971180.0
0.6546536707079772,-1.1760704751213287,0.09205501743067948,0.47841628632325284,1.442402463840809,-1.768272099582404,0.6546536707079772,1787719.0
0.6546536707079772,-1.052273583003294,0.165611073866747,2.981071180788842,1.3232515847534678,-1.4752296276806962,0.6546536707079772,1807622.0
0.6546536707079772,-0.9284766908852594,0.24933803565944673,1.820986865743964,-0.012059991225360825,-3.6186259935903404,0.6546536707079772,1897678.0
0.6546536707079772,-0.8046797987672248,0.0971835306735876,0.5711647602343335,1.0397546655456558,-0.7886729792252628,0.6546536707079772,1759059.0
0.6546536707079772,-0.6808829066491903,0.01016243568959929,0.3481799475643428,-2.0273533082026396,1.1454073353260208,0.6546536707079772,1668955.0
0.6546536707079772,-0.5570860145311557,0.2148852779293814,1.7371733233510187,-1.986266798172521,1.1621526194346894,0.6546536707079772,1875834.0
0.6546536707079772,-0.43328912241312106,0.16152032023050628,2.4034084343772104,-1.8568442915776509,1.982671540759476,0.6546536707079772,1823739.0
0.6546536707079772,-0.3094922302950865,0.2076898575860569,2.070290878864115,-0.5030437860852687,1.8570819099444558,0.6546536707079772,1875188.0
0.6546536707079772,-0.1856953381770519,0.22649871219984585,-0.8924158699646043,-0.6057600611605631,-0.7551824110079253,0.6546536707079772,1907390.0
0.6546536707079772,-0.061898446059017294,0.18729637419528206,-1.6281880567188944,-0.40032751100997416,-0.6295927801929052,0.6546536707079772,1889489.0
0.6546536707079772,0.061898446059017294,0.21231025616677932,1.8224436480567034,0.893897554938736,-0.9226352520946157,0.6546536707079772,1938120.0
0.6546536707079772,0.1856953381770519,0.20476173919380036,0.09712779566890455,1.0787868500742672,-1.173814513724653,0.6546536707079772,1965634.0
0.6546536707079772,0.3094922302950865,0.2807205751341019,2.1740137795311663,1.0787868500742672,-1.0900880931813062,0.6546536707079772,2105790.0
0.6546536707079772,0.43328912241312106,0.370953988236654,2.6955418474919024,1.2842194002248564,-0.838908831551269,0.6546536707079772,2211248.0
0.6546536707079772,0.5570860145311557,0.37617292866520535,2.4347778135115345,-5.495054754744581,-0.6714559904645786,0.6546536707079772,2279602.0
0.6546536707079772,0.6808829066491903,0.43952793734942625,1.8321555301416335,1.2431328901947378,-1.3412673548113434,0.6546536707079772,2368390.0
0.6546536707079772,0.8046797987672248,0.4886083688713966,2.112731803575258,1.224643960681184,-1.424993775354687,0.6546536707079772,2430384.0
0.6546536707079772,0.9284766908852594,0.554826905100986,0.3747905044770508,0.9041691824462649,-0.9226352520946157,0.6546536707079772,2519020.0
0.6546536707079772,1.052273583003294,0.5735453325291318,1.0639456572236774,0.6268352397429708,-0.252823887747851,0.6546536707079772,2550609.0
0.6546536707079772,1.1760704751213287,-0.6539520399000167,1.702210547845271,-0.9159632118879536,-2.965559913352245,0.6546536707079772,2487929.0
0.6546536707079772,1.2998673672393632,-0.6559371319277082,2.0399898067591336,-1.1994601310957655,-3.8614326131660417,0.6546536707079772,2810425.0
0.6546536707079772,1.4236642593573978,-0.26395758753682497,-2.063931070223445,0.36182725004870975,0.0904544364798658,0.6546536707079772,1483076.48
0.6546536707079772,1.5474611514754324,-0.26989817996737386,2.2385977953959504,1.3930986518046686,-0.9979890305836265,0.6546536707079772,1482996.01
0.6546536707079772,1.671258043593467,-0.33882419225625043,1.5735281102199496,0.8774629509266892,-0.4537672970518789,0.6546536707079772,1450839.74
0.2182178902359924,-1.671258043593467,-0.982715144503536,0.2776716836277517,1.1137103835998678,-0.6714559904645786,0.2182178902359924,436297.0
0.2182178902359924,-1.5474611514754324,-0.9825256780193312,-0.44790302693736217,0.8117245348785022,-0.5877295699212318,0.2182178902359924,445361.0
0.2182178902359924,-1.4236642593573978,-0.9565730757397282,0.628756220997968,0.8363764408965708,-0.5291210755408897,0.2182178902359924,458756.0
0.2182178902359924,-1.2998673672393632,-0.9645392801892496,-0.18743034941954187,0.6802477027821251,-0.7216918427905848,0.2182178902359924,461905.0
0.2182178902359924,-1.1760704751213287,-1.0179386863397983,-0.9149474364016416,0.5898573807158635,-0.4537672970518789,0.2182178902359924,416135.0
0.2182178902359924,-1.052273583003294,-1.0682032833880488,-0.21316683694460614,0.6802477027821251,-0.0602531204981559,0.2182178902359924,370124.0
0.2182178902359924,-0.9284766908852594,-0.9415923053181687,-0.39545886367874067,0.748040444331819,-0.6044748540299035,0.2182178902359924,461630.0
0.2182178902359924,-0.8046797987672248,-1.0020622561747252,0.024968511777875124,0.7500947698333231,-0.6882012745732473,0.2182178902359924,431351.0
0.2182178902359924,-0.6808829066491903,-1.0413894698166057,-0.010479857832119055,-2.0869287477463088,1.8821998361074606,0.2182178902359924,413391.0
0.2182178902359924,-0.5570860145311557,-1.0563831584075427,0.6519676191809506,-1.8938221506047554,1.1705252614890223,0.2182178902359924,396644.0
0.2182178902359924,-0.43328912241312106,-1.0397531683621095,1.3308281769175514,-1.649357415925555,2.376185717313199,0.2182178902359924,414237.0
0.2182178902359924,-0.3094922302950865,-0.9865647589780615,0.08508506188359137,0.5652054746977948,2.552011200454225,0.2182178902359924,454186.0
0.2182178902359924,-0.1856953381770519,-1.033160595923073,-0.4430470858948972,0.612454961232431,-0.18584275131317596,0.2182178902359924,424095.0
0.2182178902359924,-0.061898446059017294,-1.025586242611339,-1.8597193256236235,-0.2770679809196219,0.7518931587722947,0.2182178902359924,42938.0
0.2182178902359924,0.061898446059017294,-0.9782626821247224,0.7418025284665523,0.893897554938736,0.24953463551222338,0.2182178902359924,490087.0
0.2182178902359924,0.1856953381770519,-0.9755541726118852,0.5571796500320343,-0.15380845082926678,0.5007138971422576,0.2182178902359924,494260.0
0.2182178902359924,0.3094922302950865,-0.9685482187527655,0.9104979202817847,-0.9755386514316228,0.7518931587722947,0.2182178902359924,531429.0
0.2182178902359924,0.43328912241312106,-0.9398483524521924,0.9104979202817847,-0.9755386514316228,0.7518931587722947,0.2182178902359924,574864.0
0.2182178902359924,0.5570860145311557,-0.986551840808684,-0.04612246508381165,-1.3247739866876247,0.16580821496887665,0.2182178902359924,535788.0
0.2182178902359924,0.6808829066491903,-0.9918353720841233,0.17822201107806931,-0.9960819064466835,0.41698747659891383,0.2182178902359924,512152.0
0.2182178902359924,0.8046797987672248,-1.1016268936243652,0.17045250541012538,-1.0166251614617412,-0.6714559904645786,0.2182178902359924,434144.0
0.2182178902359924,0.9284766908852594,-1.15537078429165,-0.10633613401037711,-0.5852168061455054,0.3332610560555671,0.2182178902359924,385475.0
0.2182178902359924,1.052273583003294,-1.1488729450947162,-0.39254529905326146,-0.09217868578409065,0.3332610560555671,0.2182178902359924,393917.0
0.2182178902359924,1.1760704751213287,-1.3012858134681273,-0.3368962147066133,0.5693141257008058,0.16580821496887665,0.2182178902359924,325826.0
0.2182178902359924,1.2998673672393632,-1.310479244008521,0.5151272006042881,0.7829639778574196,-0.08537104666116051,0.2182178902359924,337421.0
0.2182178902359924,1.4236642593573978,-1.3043126266744285,-0.5976602486869814,-1.9985927511815569,-1.5087201958980339,0.2182178902359924,266375.53
0.2182178902359924,1.5474611514754324,-1.3400789038668086,-0.8198681107901779,0.5795857532083346,0.0904544364798658,0.2182178902359924,230873.97
0.2182178902359924,1.671258043593467,-1.3332275804951388,0.12859429362407757,0.17488362941167448,-0.7300644848449207,0.2182178902359924,269344.05
-0.6546536707079772,-1.671258043593467,-0.7532109473410535,-0.4841283471141507,0.5878030552143594,-0.4286493708888773,-0.6546536707079772,607529.0
-0.6546536707079772,-1.5474611514754324,-0.8195328289256638,-0.6103828142182396,0.061895726828851104,-1.0817154511269704,-0.6546536707079772,564722.0
-0.6546536707079772,-1.4236642593573978,-0.778035362828346,-0.15771199023965643,0.6186179377369461,-0.4872578652692194,-0.6546536707079772,593502.0
-0.6546536707079772,-1.2998673672393632,-0.6819715492800361,-0.1392594142782896,0.5446622196827341,-0.6714559904645786,-0.6546536707079772,657650.0
-0.6546536707079772,-1.1760704751213287,-0.7912032834805819,-1.3814091329408253,-0.06341812876300808,-0.252823887747851,-0.6546536707079772,572269.0
-0.6546536707079772,-1.052273583003294,-0.8421956040704375,-0.0667116551038629,0.5179559881631585,-0.018389910226482543,-0.6546536707079772,550277.0
-0.6546536707079772,-0.9284766908852594,-0.8441720839852106,-0.022522591617431795,0.4727608271300291,-0.3867861606172039,-0.6546536707079772,553641.0
-0.6546536707079772,-0.8046797987672248,-0.8739355462312063,-1.565740654912795,0.8014529073709704,0.8021290110983039,-0.6546536707079772,536779.0
-0.6546536707079772,-0.6808829066491903,-0.9022220311116961,0.0609024754921158,-1.7561823420038605,1.1035441250543474,-0.6546536707079772,556564.0
-0.6546536707079772,-0.5570860145311557,-0.8983336621290379,-0.396235814245535,-2.0910373987493225,1.6896290688577653,-0.6546536707079772,561007.0
-0.6546536707079772,-0.43328912241312106,-0.9253154119023899,0.05400703921181565,-1.986266798172521,2.166869665954835,-0.6546536707079772,578346.0
-0.6546536707079772,-0.3094922302950865,-0.9367695220838639,0.10538289544109497,0.36799022655322766,1.7984734155641138,-0.6546536707079772,579404.0
-0.6546536707079772,-0.1856953381770519,-0.9447873992108957,-1.3953942431431243,0.7911812798634414,-0.001644626117813795,-0.6546536707079772,579635.0
-0.6546536707079772,-0.061898446059017294,-1.0064845761583243,-1.9693664743624821,0.8322677898935599,-0.026762552280818405,-0.6546536707079772,544597.0
-0.6546536707079772,0.061898446059017294,-0.9665459024992372,-0.05680553537723456,1.037700340044149,-0.16909746720450425,-0.6546536707079772,58663.0
-0.6546536707079772,0.1856953381770519,-0.9960596134705992,-0.21608040157008512,0.5652054746977948,-0.252823887747851,-0.6546536707079772,581704.0
-0.6546536707079772,0.3094922302950865,-0.9410798845995239,-0.14906841518406871,0.5857487297128525,0.24953463551222338,-0.6546536707079772,644947.0
-0.6546536707079772,0.43328912241312106,-0.9492829221543013,0.7327704781275673,0.7500947698333231,0.24953463551222338,-0.6546536707079772,628828.0
-0.6546536707079772,0.5570860145311557,-0.9340222580628939,-0.15295316801804068,0.31868641451708735,0.08208179442552994,-0.6546536707079772,646641.0
-0.6546536707079772,0.6808829066491903,-0.9687807458015624,-0.56182340379359,0.09271060935144063,-0.08537104666116051,-0.6546536707079772,625164.0
-0.6546536707079772,0.8046797987672248,-0.9520990830786186,-0.34913318613362493,0.5076843606556296,-0.001644626117813795,-0.6546536707079772,664535.0
-0.6546536707079772,0.9284766908852594,-0.9833309105772018,-0.6521439071834382,0.3803161795622635,0.3332610560555671,-0.6546536707079772,664720.0
-0.6546536707079772,1.052273583003294,-1.0857117089511592,-0.7357632119346846,0.2365133944568506,0.16580821496887665,-0.6546536707079772,541486.0
-0.6546536707079772,1.1760704751213287,-1.1960587117746382,-0.9227169420695854,0.5939660317188773,0.0318459420995237,-0.6546536707079772,642095.0
-0.6546536707079772,1.2998673672393632,-1.1913134375565988,-0.2518201276426274,0.5631511491962878,-0.1523521830958355,-0.6546536707079772,678127.0
-0.6546536707079772,1.4236642593573978,-1.240778486041505,-0.26240607911520064,0.2632196259764292,-0.1523521830958355,-0.6546536707079772,383045.74
-0.6546536707079772,1.5474611514754324,-1.3125458927455498,-0.6595249375679848,0.10092791135746254,0.11557236264287041,-0.6546536707079772,309932.68
-0.6546536707079772,1.671258043593467,-1.2469350702640474,-0.1444067117833022,-0.5564562491244228,-0.7970456212795957,-0.6546536707079772,374376.27
1.091089451179962,-1.671258043593467,0.2822406130641998,0.3520647003983147,0.3762075285592525,-0.3532955923998664,1.091089451179962,1409559.0
1.091089451179962,-1.5474611514754324,0.20565309288085493,-0.6336913312220713,-0.21749254137594984,-0.22770596158484635,1.091089451179962,1347611.0
1.091089451179962,-1.4236642593573978,0.5085367981645778,0.33749687727091987,0.36182725004870975,-0.21933331953051347,1.091089451179962,1557944.0
1.091089451179962,-1.2998673672393632,0.5236510563363724,0.15685587049122351,0.3084147870095585,-0.3867861606172039,1.091089451179962,1666591.0
1.091089451179962,-1.1760704751213287,0.41045344413690266,-0.8684275212148274,-0.5092067625897866,-0.04350783638948715,1.091089451179962,1577398.0
1.091089451179962,-1.052273583003294,1.0656586889124322,0.08430811131679725,0.3351210185291341,-0.512375791432221,1.091089451179962,1931505.0
1.091089451179962,-0.9284766908852594,0.6732176213902519,0.24494264100153765,0.01259191479271079,-0.9477531782576174,1.091089451179962,1789961.0
1.091089451179962,-0.8046797987672248,0.7797279279085828,0.17482285234834385,0.47481515263153606,-1.2407956501593278,1.091089451179962,1863643.0
1.091089451179962,-0.6808829066491903,0.5924187779898087,0.37391643508940703,-1.8260294090550615,1.6980017109120984,1.091089451179962,1723433.0
1.091089451179962,-0.5570860145311557,0.80684316543217,-0.08186219115635392,-2.1752647443110633,1.195643187652027,1.091089451179962,1899849.0
1.091089451179962,-0.43328912241312106,0.8425231492531077,0.21512716300080298,-2.333447807927016,2.376185717313199,1.091089451179962,1977345.0
1.091089451179962,-0.3094922302950865,1.0793691726785275,-0.262114722652653,0.002320287285179005,1.58915736420575,1.091089451179962,2260794.0
1.091089451179962,-0.1856953381770519,1.08727509233762,-1.0640248264053156,0.31868641451708735,0.24953463551222338,1.091089451179962,2320110.0
1.091089451179962,-0.061898446059017294,1.1737320939254532,-0.9813767098625622,-0.19489496085938515,0.24953463551222338,1.091089451179962,2456251.0
1.091089451179962,0.061898446059017294,1.3655238486182553,-0.08526134988607938,0.5241189646676764,0.16580821496887665,1.091089451179962,2753044.0
1.091089451179962,0.1856953381770519,1.4832083716482123,0.2264900650401708,0.7911812798634414,0.08208179442552994,1.091089451179962,2971286.0
1.091089451179962,0.3094922302950865,1.602348341761379,-0.06166147641969952,0.277599904486969,0.5007138971422576,1.091089451179962,3125236.0
1.091089451179962,0.43328912241312106,1.7014436190569664,0.9163250495327426,0.8836259274312072,0.23278935140355164,1.091089451179962,3272451.0
1.091089451179962,0.5570860145311557,1.7675071372540245,0.1364609181128707,0.7911812798634414,0.41698747659891383,1.091089451179962,3384670.0
1.091089451179962,0.6808829066491903,1.702507215002389,0.6123431402744364,0.42140268959238186,0.5007138971422576,1.091089451179962,3295247.0
1.091089451179962,0.8046797987672248,1.8330280923372233,0.9289504962431515,0.6268352397429708,0.41698747659891383,1.091089451179962,3676723.0
1.091089451179962,0.9284766908852594,1.8798090897099806,-0.7615968182805983,0.01053758929120385,-0.6714559904645786,1.091089451179962,3670435.0
1.091089451179962,1.052273583003294,2.146082702977578,-0.490732426931903,-0.29761123593467964,0.7518931587722947,1.091089451179962,4247922.0
1.091089451179962,1.1760704751213287,1.0370449437410432,0.9958653638083187,0.2611653004749222,0.4253601186532467,1.091089451179962,4881089.0
1.091089451179962,1.2998673672393632,1.065977337090413,0.0359429385338461,0.02697219330325062,-0.04350783638948715,1.091089451179962,4807430.0
1.091089451179962,1.4236642593573978,0.8923210128417454,-0.19432578569984202,-0.6756071282117642,0.16580821496887665,1.091089451179962,2994191.84
1.091089451179962,1.5474611514754324,0.7103552914437582,-0.7740280273493085,0.8589740214131355,0.668166738228951,1.091089451179962,2603396.24
1.091089451179962,1.671258043593467,0.7620462266335544,-0.1479029893338773,0.031080844306261582,-0.5542390017038944,1.091089451179962,2696877.46
-1.091089451179962,-1.671258043593467,-1.1391369514404632,1.648600958736458,0.9349840649688543,-0.7133192007362519,-1.091089451179962,356709.0
-1.091089451179962,-1.5474611514754324,-1.160925597124019,-0.3976925965582745,0.898006205941747,-0.9393805362032844,-1.091089451179962,334232.0
-1.091089451179962,-1.4236642593573978,-1.112839864644124,1.9671506911221592,0.9329297394673475,-0.5709842858125631,-1.091089451179962,377337.0
-1.091089451179962,-1.2998673672393632,-1.0869389350420315,1.4359107410764929,1.0294830380381241,-0.9561258203119533,-1.091089451179962,396977.0
-1.091089451179962,-1.1760704751213287,-1.1214476715060664,-1.2484534671981349,0.6268352397429708,-0.8054182633339315,-1.091089451179962,382123.0
-1.091089451179962,-1.052273583003294,-1.1333194691640829,1.6136381832307103,0.9021148569447608,-0.3365503082911977,-1.091089451179962,375533.0
-1.091089451179962,-0.9284766908852594,-1.1176884842171841,0.6133143284829293,0.7747466758513947,-0.8305361894969361,-1.091089451179962,381577.0
-1.091089451179962,-0.8046797987672248,-1.1436841470613792,0.7784163239267379,0.7768010013529016,-2.1617862761361297,-1.091089451179962,362979.0
-1.091089451179962,-0.6808829066491903,-1.1589232808704908,0.5414464010544481,-2.2184055798426856,-0.001644626117813795,-1.091089451179962,376973.0
-1.091089451179962,-0.5570860145311557,-1.1403770957007129,0.6055448228149855,-2.664194213669464,1.4217045231190595,-1.091089451179962,379818.0
-1.091089451179962,-0.43328912241312106,-1.135937551491277,0.5608701652243079,-2.187590697320099,2.2589687285525146,-1.091089451179962,413375.0
-1.091089451179962,-0.3094922302950865,-1.1343055560932398,0.8007536527220767,0.684356353785136,2.426421569639205,-1.091089451179962,414741.0
-1.091089451179962,-0.1856953381770519,-1.1089471896050065,0.8961243347960882,0.7706380248483837,-0.9226352520946157,-1.091089451179962,441276.0
-1.091089451179962,-0.061898446059017294,-1.1770991451847772,-0.1346948296983723,0.483032454637558,-0.5877295699212318,-1.091089451179962,378377.0
-1.091089451179962,0.061898446059017294,-1.0786540824145292,0.6774127502434668,0.6679217497730893,-0.3365503082911977,-1.091089451179962,470469.0
-1.091089451179962,0.1856953381770519,-1.0629240581690689,0.9163250495327426,0.6679217497730893,-0.4202767288345414,-1.091089451179962,484900.0
-1.091089451179962,0.3094922302950865,-1.0393742353936997,1.3572444961885606,0.6473784947580286,-0.252823887747851,-1.091089451179962,510160.0
-1.091089451179962,0.43328912241312106,-1.0365580744693825,1.330051226350757,0.6268352397429708,-0.001644626117813795,-1.091089451179962,516869.0
-1.091089451179962,0.5570860145311557,-1.061081066004531,0.012828659171712734,0.32279506552009835,-0.37841351856286803,-1.091089451179962,502552.0
-1.091089451179962,0.6808829066491903,-0.9899708496372893,0.08984388410520712,0.21597013944179286,0.08208179442552994,-1.091089451179962,581910.0
-1.091089451179962,0.8046797987672248,-0.9760536751611525,1.4843730326802933,0.612454961232431,-0.08537104666116051,-1.091089451179962,622832.0
-1.091089451179962,0.9284766908852594,-0.9765187292587462,0.8454283103127543,0.5652054746977948,0.08208179442552994,-1.091089451179962,593194.0
-1.091089451179962,1.052273583003294,-1.0572099212477093,0.21017410313748883,0.46248919962250024,0.16580821496887665,-1.091089451179962,578654.0
-1.091089451179962,1.1760704751213287,-1.252635987592077,0.8717475107629142,0.4994670586496048,-0.026762552280818405,-1.091089451179962,629224.0
-1.091089451179962,1.2998673672393632,-1.2570281651804618,1.4541690793961615,0.6679217497730893,-0.2360786036391822,-1.091089451179962,714017.0
-1.091089451179962,1.4236642593573978,-1.3282410379336904,1.1629097356691132,0.5836944042113484,-0.13560689898716674,-1.091089451179962,288810.52
-1.091089451179962,1.5474611514754324,-1.3346325175360823,-0.6470937284992746,0.47481515263153606,-0.20258803542184473,-1.091089451179962,296472.07
-1.091089451179962,1.671258043593467,-1.3357933442363534,1.6427738294855,-0.15791710183227772,-0.8054182633339315,-1.091089451179962,296925.16
